,FileName,Label,Length
2459,LA_T_1872690,spoof,1.805875
2460,LA_T_1872935,spoof,2.7951875
2461,LA_T_1873145,spoof,5.9816875
2462,LA_T_1873241,spoof,1.2515625
2463,LA_T_1873319,spoof,2.556625
2464,LA_T_1873365,spoof,3.2513125
2465,LA_T_1873366,bonafide,3.6230625
2466,LA_T_1873972,spoof,3.4185625
2467,LA_T_1874029,spoof,5.249125
2468,LA_T_1874118,bonafide,2.4275
2469,LA_T_1874215,spoof,1.527375
2470,LA_T_1874264,spoof,3.6448125
2471,LA_T_1874542,spoof,3.84375
2472,LA_T_1875326,spoof,3.2854375
2473,LA_T_1875824,spoof,2.048375
2474,LA_T_1876072,spoof,2.383625
2475,LA_T_1876433,spoof,2.69525
2476,LA_T_1876574,spoof,1.2953125
2477,LA_T_1876670,spoof,6.29725
2478,LA_T_1876817,spoof,4.5526875
2479,LA_T_1878288,spoof,5.5313125
2480,LA_T_1878391,bonafide,6.78075
2481,LA_T_1878847,spoof,2.72125
2482,LA_T_1879375,spoof,3.0313125
2483,LA_T_1879537,spoof,2.0181875
2484,LA_T_1879698,spoof,2.773
2485,LA_T_1879856,spoof,5.7943125
2486,LA_T_1879938,spoof,3.065875
2487,LA_T_1880729,spoof,2.2965
2488,LA_T_1881096,spoof,3.2366875
2489,LA_T_1881651,spoof,6.6570625
2490,LA_T_1881781,spoof,3.264
2491,LA_T_1882602,spoof,2.886625
2492,LA_T_1882617,spoof,5.730625
2493,LA_T_1882643,spoof,1.53725
2494,LA_T_1882805,spoof,4.7315
2495,LA_T_1882969,bonafide,4.092625
2496,LA_T_1882975,spoof,2.8569375
2497,LA_T_1883173,spoof,2.6455
2498,LA_T_1883265,spoof,2.5555
2499,LA_T_1883533,spoof,3.0994375
2500,LA_T_1883852,spoof,5.11925
2501,LA_T_1884056,spoof,2.9763125
2502,LA_T_1884293,spoof,3.5525
2503,LA_T_1884785,spoof,1.093
2504,LA_T_1885356,spoof,2.221625
2505,LA_T_1885791,spoof,2.3538125
2506,LA_T_1885905,spoof,2.5194375
2507,LA_T_1886277,spoof,3.8453125
2508,LA_T_1886413,spoof,5.2883125
2509,LA_T_1886427,spoof,4.7389375
2510,LA_T_1886440,spoof,1.30775
2511,LA_T_1886695,spoof,3.363125
2512,LA_T_1886741,spoof,6.186125
2513,LA_T_1886890,spoof,6.3945
2514,LA_T_1887242,spoof,8.565125
2515,LA_T_1887403,spoof,2.0075625
2516,LA_T_1887813,spoof,4.12725
2517,LA_T_1888093,spoof,3.6655
2518,LA_T_1888223,bonafide,3.75025
2519,LA_T_1888805,spoof,2.684125
2520,LA_T_1888848,spoof,4.2181875
2521,LA_T_1889029,spoof,2.983875
2522,LA_T_1890316,spoof,3.321625
2523,LA_T_1890957,spoof,1.038875
2524,LA_T_1890976,spoof,1.66375
2525,LA_T_1891359,spoof,4.2578125
2526,LA_T_1891472,spoof,1.3543125
2527,LA_T_1891655,spoof,1.781875
2528,LA_T_1892730,bonafide,2.982625
2529,LA_T_1892752,spoof,6.289
2530,LA_T_1893437,spoof,2.6555
2531,LA_T_1894043,spoof,3.9906875
2532,LA_T_1894311,spoof,3.540125
2533,LA_T_1894332,spoof,5.544875
2534,LA_T_1894520,spoof,3.0313125
2535,LA_T_1894676,spoof,1.6195625
2536,LA_T_1894908,spoof,2.54875
2537,LA_T_1895278,spoof,4.3545625
2538,LA_T_1895468,spoof,4.596375
2539,LA_T_1895676,bonafide,4.8165
2540,LA_T_1896623,bonafide,2.8083125
2541,LA_T_1896647,spoof,7.510625
2542,LA_T_1896651,spoof,2.2793125
2543,LA_T_1897758,bonafide,3.195625
2544,LA_T_1897788,bonafide,2.9005
2545,LA_T_1898029,spoof,2.8885
2546,LA_T_1898413,spoof,4.952375
2547,LA_T_1898988,spoof,4.1751875
2548,LA_T_1899023,spoof,4.0048125
2549,LA_T_1900368,spoof,3.4335
2550,LA_T_1900668,spoof,2.95425
2551,LA_T_1900837,spoof,5.4224375
2552,LA_T_1901218,spoof,1.955875
2553,LA_T_1901362,spoof,4.0820625
2554,LA_T_1901466,spoof,1.8935
2555,LA_T_1902043,spoof,3.536
2556,LA_T_1902255,spoof,2.8585625
2557,LA_T_1902345,spoof,3.00475
2558,LA_T_1903788,spoof,4.211625
2559,LA_T_1904946,spoof,3.4585625
2560,LA_T_1905094,spoof,1.79375
2561,LA_T_1905103,spoof,1.8150625
2562,LA_T_1905516,spoof,3.8405625
2563,LA_T_1905558,bonafide,3.0305625
2564,LA_T_1905578,spoof,7.6343125
2565,LA_T_1905870,spoof,4.054875
2566,LA_T_1905880,spoof,3.960625
2567,LA_T_1906022,spoof,3.7085
2568,LA_T_1906117,spoof,1.973875
2569,LA_T_1906178,spoof,5.2898125
2570,LA_T_1906186,spoof,1.774875
2571,LA_T_1906686,spoof,5.1261875
2572,LA_T_1907242,spoof,2.7895625
2573,LA_T_1907757,spoof,2.137625
2574,LA_T_1907969,spoof,3.796875
2575,LA_T_1908050,spoof,3.9203125
2576,LA_T_1908349,spoof,4.9835625
2577,LA_T_1908512,bonafide,3.920375
2578,LA_T_1908559,spoof,4.254375
2579,LA_T_1908915,spoof,4.8133125
2580,LA_T_1909202,bonafide,2.7209375
2581,LA_T_1909369,spoof,4.6051875
2582,LA_T_1909651,spoof,9.5300625
2583,LA_T_1910795,spoof,9.73125
2584,LA_T_1911442,spoof,4.602625
2585,LA_T_1911557,spoof,2.372
2586,LA_T_1911813,spoof,2.252125
2587,LA_T_1911966,spoof,2.8388125
2588,LA_T_1912702,spoof,2.7269375
2589,LA_T_1912829,spoof,4.67975
2590,LA_T_1913937,spoof,4.2245625
2591,LA_T_1914243,bonafide,3.1943125
2592,LA_T_1915141,spoof,3.1630625
2593,LA_T_1915234,spoof,1.560125
2594,LA_T_1915815,spoof,1.9753125
2595,LA_T_1916240,spoof,3.4115625
2596,LA_T_1916417,spoof,6.333375
2597,LA_T_1916533,spoof,1.5006875
2598,LA_T_1917050,spoof,2.3980625
2599,LA_T_1918731,spoof,1.233125
2600,LA_T_1919294,spoof,8.1063125
2601,LA_T_1919494,spoof,4.4473125
2602,LA_T_1920421,spoof,3.71225
2603,LA_T_1920830,spoof,7.0669375
2604,LA_T_1921317,spoof,3.007375
2605,LA_T_1921346,spoof,3.035375
2606,LA_T_1921782,spoof,5.52575
2607,LA_T_1922746,bonafide,3.0671875
2608,LA_T_1922855,spoof,3.367375
2609,LA_T_1922857,spoof,5.522375
2610,LA_T_1923646,spoof,4.28575
2611,LA_T_1923827,spoof,4.905
2612,LA_T_1923872,bonafide,4.652
2613,LA_T_1924239,spoof,3.4464375
2614,LA_T_1924569,spoof,2.3070625
2615,LA_T_1924612,spoof,1.849375
2616,LA_T_1924674,spoof,3.806375
2617,LA_T_1925243,spoof,7.565
2618,LA_T_1925377,spoof,1.8796875
2619,LA_T_1925449,spoof,4.0464375
2620,LA_T_1925724,spoof,2.1989375
2621,LA_T_1926066,bonafide,2.769125
2622,LA_T_1926234,spoof,6.94525
2623,LA_T_1926365,spoof,1.9783125
2624,LA_T_1926462,spoof,1.8924375
2625,LA_T_1926605,spoof,1.7449375
2626,LA_T_1926886,spoof,3.7060625
2627,LA_T_1927584,spoof,4.7693125
2628,LA_T_1929428,spoof,6.0345
2629,LA_T_1930732,spoof,3.477
2630,LA_T_1931103,spoof,2.3625
2631,LA_T_1931191,spoof,5.809125
2632,LA_T_1931571,bonafide,3.708375
2633,LA_T_1931929,spoof,2.4546875
2634,LA_T_1931992,spoof,2.9139375
2635,LA_T_1932373,spoof,5.5165
2636,LA_T_1932998,spoof,1.4356875
2637,LA_T_1933264,spoof,1.754875
2638,LA_T_1933336,bonafide,4.987875
2639,LA_T_1933449,bonafide,1.74475
2640,LA_T_1934025,spoof,3.294375
2641,LA_T_1934303,spoof,2.8591875
2642,LA_T_1934739,spoof,3.02575
2643,LA_T_1934754,bonafide,2.729
2644,LA_T_1934964,spoof,3.6728125
2645,LA_T_1934971,spoof,5.1988125
2646,LA_T_1935944,spoof,1.627875
2647,LA_T_1935986,spoof,2.4940625
2648,LA_T_1936209,spoof,1.772375
2649,LA_T_1936706,spoof,5.05725
2650,LA_T_1937797,bonafide,3.3235
2651,LA_T_1938160,spoof,1.9958125
2652,LA_T_1939177,bonafide,3.6635625
2653,LA_T_1939554,spoof,2.63625
2654,LA_T_1939844,spoof,2.572125
2655,LA_T_1940419,bonafide,2.4233125
2656,LA_T_1940939,spoof,1.7844375
2657,LA_T_1940982,spoof,2.7286875
2658,LA_T_1941612,spoof,1.7078125
2659,LA_T_1942388,spoof,2.176
2660,LA_T_1942452,spoof,2.94525
2661,LA_T_1942931,spoof,3.104625
2662,LA_T_1943407,spoof,2.3073125
2663,LA_T_1943560,spoof,4.9849375
2664,LA_T_1944007,spoof,2.3873125
2665,LA_T_1944179,spoof,2.920375
2666,LA_T_1944794,spoof,2.9316875
2667,LA_T_1945118,spoof,5.3220625
2668,LA_T_1945284,spoof,2.80475
2669,LA_T_1945759,spoof,5.7963125
2670,LA_T_1946144,bonafide,2.9395625
2671,LA_T_1946682,spoof,2.2149375
2672,LA_T_1946706,spoof,3.781375
2673,LA_T_1946710,spoof,3.3908125
2674,LA_T_1947138,bonafide,2.3368125
2675,LA_T_1947289,spoof,1.61125
2676,LA_T_1948354,spoof,3.030375
2677,LA_T_1948575,bonafide,3.07175
2678,LA_T_1949241,spoof,3.5828125
2679,LA_T_1949444,spoof,3.5640625
2680,LA_T_1949526,spoof,4.9349375
2681,LA_T_1949866,spoof,2.1539375
2682,LA_T_1950262,spoof,5.0194375
2683,LA_T_1951175,spoof,3.16125
2684,LA_T_1951220,spoof,5.274875
2685,LA_T_1951326,spoof,2.3295625
2686,LA_T_1952447,spoof,2.3843125
2687,LA_T_1952524,spoof,4.6803125
2688,LA_T_1952833,spoof,2.895875
2689,LA_T_1953088,spoof,6.0108125
2690,LA_T_1953670,spoof,7.4164375
2691,LA_T_1954200,spoof,1.750125
2692,LA_T_1955701,spoof,2.2723125
2693,LA_T_1955840,spoof,5.10325
2694,LA_T_1955947,bonafide,2.4700625
2695,LA_T_1956054,spoof,5.9688125
2696,LA_T_1957177,spoof,2.1744375
2697,LA_T_1957408,spoof,4.07175
2698,LA_T_1957524,spoof,2.6029375
2699,LA_T_1957538,spoof,2.1273125
2700,LA_T_1957762,spoof,2.0228125
2701,LA_T_1957871,spoof,3.1904375
2702,LA_T_1958037,spoof,4.9345625
2703,LA_T_1958041,spoof,1.57675
2704,LA_T_1958248,spoof,2.1235
2705,LA_T_1959047,spoof,2.59825
2706,LA_T_1959075,spoof,3.844
2707,LA_T_1959178,spoof,4.9440625
2708,LA_T_1960440,spoof,4.167
2709,LA_T_1960567,spoof,2.2381875
2710,LA_T_1961646,spoof,3.4838125
2711,LA_T_1962079,spoof,1.726
2712,LA_T_1962461,spoof,2.0343125
2713,LA_T_1962837,spoof,3.9409375
2714,LA_T_1963301,spoof,2.5156875
2715,LA_T_1963397,spoof,3.0745
2716,LA_T_1963537,spoof,1.855
2717,LA_T_1963829,bonafide,7.3786875
2718,LA_T_1964051,spoof,2.13075
2719,LA_T_1964416,spoof,2.43325
2720,LA_T_1964808,spoof,1.689375
2721,LA_T_1964816,spoof,1.736375
2722,LA_T_1965460,spoof,3.4163125
2723,LA_T_1965565,spoof,1.5009375
2724,LA_T_1965881,spoof,2.5646875
2725,LA_T_1966513,spoof,4.381625
2726,LA_T_1967264,spoof,2.87175
2727,LA_T_1967315,spoof,4.9890625
2728,LA_T_1968082,spoof,4.041625
2729,LA_T_1968330,spoof,3.403125
2730,LA_T_1968919,spoof,4.1623125
2731,LA_T_1969578,spoof,2.266
2732,LA_T_1970201,bonafide,3.06375
2733,LA_T_1971369,spoof,2.7118125
2734,LA_T_1971946,spoof,3.7051875
2735,LA_T_1971994,spoof,3.118
2736,LA_T_1972323,spoof,5.0244375
2737,LA_T_1972607,spoof,1.878625
2738,LA_T_1972880,spoof,4.2373125
2739,LA_T_1973113,spoof,4.50525
2740,LA_T_1973416,spoof,2.8895
2741,LA_T_1974078,spoof,6.6063125
2742,LA_T_1975117,spoof,1.0601875
2743,LA_T_1975290,spoof,0.9705625
2744,LA_T_1975529,spoof,5.505125
2745,LA_T_1975563,spoof,2.70825
2746,LA_T_1976045,spoof,2.2631875
2747,LA_T_1976302,spoof,1.9988125
2748,LA_T_1976941,spoof,2.077875
2749,LA_T_1977590,spoof,3.3376875
2750,LA_T_1979186,spoof,2.985625
2751,LA_T_1979527,bonafide,3.6661875
2752,LA_T_1979645,spoof,6.08475
2753,LA_T_1979697,spoof,2.2604375
2754,LA_T_1979751,spoof,3.8166875
2755,LA_T_1979880,spoof,2.3931875
2756,LA_T_1980230,spoof,6.3550625
2757,LA_T_1980518,spoof,4.1784375
2758,LA_T_1980621,spoof,3.9268125
2759,LA_T_1981310,spoof,2.7406875
2760,LA_T_1981719,spoof,3.36175
2761,LA_T_1981942,spoof,3.778125
2762,LA_T_1982197,spoof,3.439625
2763,LA_T_1982403,spoof,2.551
2764,LA_T_1982465,spoof,5.422125
2765,LA_T_1982975,spoof,3.837625
2766,LA_T_1983641,spoof,2.899625
2767,LA_T_1984466,spoof,3.45225
2768,LA_T_1984614,spoof,2.429
2769,LA_T_1984878,spoof,3.503
2770,LA_T_1984997,spoof,1.8491875
2771,LA_T_1985258,spoof,3.684875
2772,LA_T_1985816,spoof,1.8738125
2773,LA_T_1985854,spoof,2.9860625
2774,LA_T_1986235,spoof,2.853125
2775,LA_T_1986344,spoof,3.665875
2776,LA_T_1986459,spoof,3.893875
2777,LA_T_1986518,spoof,4.6144375
2778,LA_T_1986901,bonafide,2.940125
2779,LA_T_1987048,spoof,4.8646875
2780,LA_T_1987370,spoof,2.931875
2781,LA_T_1988186,spoof,4.986
2782,LA_T_1989284,spoof,3.5725625
2783,LA_T_1989869,spoof,4.8511875
2784,LA_T_1989906,spoof,2.21025
2785,LA_T_1989982,spoof,3.6493125
2786,LA_T_1990953,spoof,3.409875
2787,LA_T_1991672,spoof,3.450125
2788,LA_T_1991708,bonafide,2.9824375
2789,LA_T_1992769,spoof,3.244625
2790,LA_T_1993306,spoof,2.047125
2791,LA_T_1993493,spoof,1.897
2792,LA_T_1993747,spoof,3.4639375
2793,LA_T_1994274,spoof,5.96625
2794,LA_T_1994469,spoof,5.4881875
2795,LA_T_1994843,spoof,3.209
2796,LA_T_1996248,spoof,1.7514375
2797,LA_T_1996389,spoof,2.43575
2798,LA_T_1996478,spoof,4.854
2799,LA_T_1996489,spoof,3.3719375
2800,LA_T_1996567,spoof,2.8120625
2801,LA_T_1996644,spoof,2.405375
2802,LA_T_1996825,spoof,2.4635625
2803,LA_T_1997043,spoof,5.2565
2804,LA_T_1997186,spoof,2.7695625
2805,LA_T_1997192,spoof,2.083625
2806,LA_T_1997992,spoof,6.9628125
2807,LA_T_1998317,spoof,1.8429375
2808,LA_T_1998467,spoof,1.2381875
2809,LA_T_1998626,spoof,3.6640625
2810,LA_T_1999263,spoof,7.04875
2811,LA_T_1999809,spoof,1.535875
2812,LA_T_2000338,spoof,5.7974375
2813,LA_T_2000757,spoof,3.2515625
2814,LA_T_2000917,spoof,1.4399375
2815,LA_T_2001533,spoof,4.213375
2816,LA_T_2001832,spoof,3.450625
2817,LA_T_2002097,spoof,2.8049375
2818,LA_T_2002471,spoof,3.7283125
2819,LA_T_2002779,spoof,5.12
2820,LA_T_2002862,spoof,9.711
2821,LA_T_2003699,bonafide,2.7730625
2822,LA_T_2003736,spoof,3.28275
2823,LA_T_2005149,spoof,4.53225
2824,LA_T_2005477,spoof,5.1594375
2825,LA_T_2005482,spoof,5.8304375
2826,LA_T_2005545,spoof,4.92625
2827,LA_T_2005603,spoof,2.3588125
2828,LA_T_2006178,spoof,2.9696875
2829,LA_T_2006292,spoof,2.1615
2830,LA_T_2006365,spoof,3.781125
2831,LA_T_2006762,spoof,2.49725
2832,LA_T_2007117,spoof,1.1
2833,LA_T_2007127,spoof,3.3055625
2834,LA_T_2007159,spoof,2.073375
2835,LA_T_2007658,spoof,2.5683125
2836,LA_T_2007838,bonafide,5.4594375
2837,LA_T_2007963,spoof,1.74075
2838,LA_T_2008115,spoof,3.1345
2839,LA_T_2008291,spoof,7.067375
2840,LA_T_2008869,spoof,2.9015
2841,LA_T_2008968,spoof,4.1884375
2842,LA_T_2009235,bonafide,1.660625
2843,LA_T_2009806,spoof,1.173125
2844,LA_T_2009838,spoof,7.3209375
2845,LA_T_2010037,spoof,5.27325
2846,LA_T_2010831,spoof,6.18275
2847,LA_T_2010881,spoof,3.627
2848,LA_T_2011073,spoof,2.137125
2849,LA_T_2011404,spoof,1.558125
2850,LA_T_2011645,spoof,2.1675625
2851,LA_T_2011697,spoof,5.2071875
2852,LA_T_2012289,bonafide,2.85425
2853,LA_T_2012446,spoof,3.237875
2854,LA_T_2012479,spoof,1.5348125
2855,LA_T_2012699,spoof,2.21775
2856,LA_T_2012878,spoof,0.948375
2857,LA_T_2014308,spoof,3.71775
2858,LA_T_2014408,spoof,3.28575
2859,LA_T_2014935,spoof,3.6854375
2860,LA_T_2015008,spoof,3.5344375
2861,LA_T_2015462,spoof,3.633375
2862,LA_T_2015463,spoof,2.732625
2863,LA_T_2016004,spoof,2.3435625
2864,LA_T_2016279,spoof,3.4223125
2865,LA_T_2016574,spoof,4.08575
2866,LA_T_2017112,spoof,1.66075
2867,LA_T_2017176,spoof,3.927625
2868,LA_T_2017275,spoof,4.6199375
2869,LA_T_2017802,spoof,6.39475
2870,LA_T_2018007,spoof,2.7595
2871,LA_T_2018092,spoof,3.026875
2872,LA_T_2018143,spoof,2.86
2873,LA_T_2018648,spoof,4.8945625
2874,LA_T_2019305,spoof,2.735625
2875,LA_T_2019805,bonafide,2.476
2876,LA_T_2019889,spoof,3.6509375
2877,LA_T_2020002,spoof,2.7634375
2878,LA_T_2020048,spoof,4.0065625
2879,LA_T_2020059,spoof,4.0464375
2880,LA_T_2020782,spoof,4.4785625
2881,LA_T_2021515,spoof,1.6615
2882,LA_T_2021613,spoof,3.289
2883,LA_T_2021625,spoof,1.7965625
2884,LA_T_2022753,spoof,2.9974375
2885,LA_T_2023452,spoof,1.863
2886,LA_T_2023579,bonafide,3.2850625
2887,LA_T_2023794,spoof,1.21875
2888,LA_T_2024720,spoof,4.4936875
2889,LA_T_2024918,spoof,1.8188125
2890,LA_T_2025216,spoof,1.6206875
2891,LA_T_2026093,spoof,5.05175
2892,LA_T_2026553,bonafide,2.861875
2893,LA_T_2026862,spoof,3.6231875
2894,LA_T_2027166,spoof,2.035125
2895,LA_T_2027412,spoof,7.914625
2896,LA_T_2027806,spoof,2.737125
2897,LA_T_2028280,spoof,3.5800625
2898,LA_T_2028305,spoof,4.3543125
2899,LA_T_2030012,spoof,6.5464375
2900,LA_T_2030357,spoof,2.5544375
2901,LA_T_2030494,bonafide,3.2831875
2902,LA_T_2030594,spoof,3.442125
2903,LA_T_2030741,spoof,2.8985
2904,LA_T_2031287,bonafide,4.129375
2905,LA_T_2031456,spoof,3.111125
2906,LA_T_2031561,spoof,4.1700625
2907,LA_T_2031834,spoof,3.114375
2908,LA_T_2032706,spoof,4.371625
2909,LA_T_2032733,bonafide,3.4516875
2910,LA_T_2032895,spoof,3.314625
2911,LA_T_2033062,spoof,6.5850625
2912,LA_T_2033079,spoof,6.267875
2913,LA_T_2033687,bonafide,3.1134375
2914,LA_T_2033923,spoof,1.49775
2915,LA_T_2034214,bonafide,2.7705625
2916,LA_T_2034492,spoof,2.0906875
2917,LA_T_2034961,spoof,2.034125
2918,LA_T_2035192,spoof,1.4405625
2919,LA_T_2035692,spoof,1.4874375
2920,LA_T_2035811,spoof,3.0280625
2921,LA_T_2036373,spoof,2.8700625
2922,LA_T_2037003,spoof,2.4951875
2923,LA_T_2037093,spoof,7.1209375
2924,LA_T_2037400,spoof,3.4124375
2925,LA_T_2037741,spoof,6.5238125
2926,LA_T_2038174,spoof,1.994625
2927,LA_T_2038563,spoof,5.6356875
2928,LA_T_2039661,spoof,2.8523125
2929,LA_T_2039830,spoof,2.3173125
2930,LA_T_2040122,spoof,2.1288125
2931,LA_T_2040376,spoof,3.2825
2932,LA_T_2040701,spoof,4.17275
2933,LA_T_2040867,spoof,3.2590625
2934,LA_T_2040891,spoof,6.9883125
2935,LA_T_2041180,spoof,3.2736875
2936,LA_T_2042078,spoof,3.5734375
2937,LA_T_2042929,spoof,5.072
2938,LA_T_2042995,spoof,3.603625
2939,LA_T_2043279,bonafide,2.81425
2940,LA_T_2043780,spoof,3.3970625
2941,LA_T_2044189,spoof,3.1559375
2942,LA_T_2044496,spoof,4.456625
2943,LA_T_2045780,spoof,2.23975
2944,LA_T_2046425,spoof,2.0360625
2945,LA_T_2046789,spoof,2.923
2946,LA_T_2047236,spoof,3.6899375
2947,LA_T_2047410,spoof,3.1955625
2948,LA_T_2047627,spoof,3.34375
2949,LA_T_2048227,spoof,3.420125
2950,LA_T_2048434,spoof,2.34125
2951,LA_T_2048941,spoof,4.155625
2952,LA_T_2049766,spoof,2.4404375
2953,LA_T_2050190,spoof,3.4435
2954,LA_T_2050275,spoof,2.82975
2955,LA_T_2050308,spoof,3.9626875
2956,LA_T_2050961,spoof,2.9035625
2957,LA_T_2051069,spoof,5.8429375
2958,LA_T_2051110,spoof,2.5075625
2959,LA_T_2051175,spoof,6.3515625
2960,LA_T_2051180,spoof,4.1533125
2961,LA_T_2051197,spoof,5.9729375
2962,LA_T_2052267,spoof,2.4009375
2963,LA_T_2052321,spoof,6.5074375
2964,LA_T_2052542,spoof,3.6130625
2965,LA_T_2052652,spoof,4.7336875
2966,LA_T_2053735,spoof,2.4704375
2967,LA_T_2053991,spoof,2.8771875
2968,LA_T_2054055,spoof,1.839375
2969,LA_T_2054424,bonafide,2.30575
2970,LA_T_2054710,spoof,5.8758125
2971,LA_T_2055119,spoof,3.036125
2972,LA_T_2055239,spoof,5.134375
2973,LA_T_2055364,spoof,4.6290625
2974,LA_T_2055383,spoof,2.245875
2975,LA_T_2055408,spoof,2.4009375
2976,LA_T_2055480,spoof,3.026625
2977,LA_T_2055906,spoof,1.574
2978,LA_T_2056200,spoof,2.6170625
2979,LA_T_2056202,spoof,1.8074375
2980,LA_T_2056710,spoof,3.3620625
2981,LA_T_2056730,spoof,3.1128125
2982,LA_T_2056846,spoof,1.3485
2983,LA_T_2057121,spoof,4.592875
2984,LA_T_2057403,spoof,1.6725625
2985,LA_T_2057803,spoof,3.6220625
2986,LA_T_2058362,spoof,2.2475
2987,LA_T_2058757,spoof,9.244875
2988,LA_T_2058789,spoof,3.8018125
2989,LA_T_2059418,spoof,2.2853125
2990,LA_T_2059429,spoof,5.2684375
2991,LA_T_2059621,spoof,3.0444375
2992,LA_T_2059835,spoof,3.615875
2993,LA_T_2060134,spoof,2.2849375
2994,LA_T_2060675,spoof,5.0590625
2995,LA_T_2061189,spoof,4.097875
2996,LA_T_2061511,spoof,1.395875
2997,LA_T_2061669,spoof,2.502
2998,LA_T_2061941,spoof,3.2840625
2999,LA_T_2062147,spoof,2.15925
3000,LA_T_2062829,spoof,1.970625
3001,LA_T_2062843,spoof,3.8528125
3002,LA_T_2063240,spoof,2.783
3003,LA_T_2064874,spoof,2.89375
3004,LA_T_2065195,bonafide,4.688625
3005,LA_T_2065225,spoof,2.178375
3006,LA_T_2065463,spoof,6.94425
3007,LA_T_2066079,spoof,3.587625
3008,LA_T_2066209,bonafide,3.5375625
3009,LA_T_2067797,spoof,4.063125
3010,LA_T_2068127,spoof,2.06925
3011,LA_T_2069626,bonafide,3.4119375
3012,LA_T_2070135,spoof,5.3655
3013,LA_T_2070198,spoof,4.3460625
3014,LA_T_2070410,bonafide,4.4751875
3015,LA_T_2071606,spoof,1.7488125
3016,LA_T_2073109,spoof,2.42525
3017,LA_T_2073143,spoof,1.136625
3018,LA_T_2073168,spoof,6.27275
3019,LA_T_2073498,spoof,2.86175
3020,LA_T_2073607,spoof,1.627125
3021,LA_T_2073841,spoof,4.5621875
3022,LA_T_2073846,spoof,3.4245625
3023,LA_T_2073990,spoof,4.0151875
3024,LA_T_2074251,spoof,5.2814375
3025,LA_T_2074707,spoof,3.452875
3026,LA_T_2074796,spoof,3.244375
3027,LA_T_2076344,spoof,3.3304375
3028,LA_T_2076902,spoof,2.692875
3029,LA_T_2077121,spoof,3.416625
3030,LA_T_2077510,spoof,3.8335625
3031,LA_T_2077954,spoof,2.4828125
3032,LA_T_2079451,bonafide,4.01025
3033,LA_T_2081005,spoof,1.00525
3034,LA_T_2081059,spoof,4.538125
3035,LA_T_2081131,spoof,2.4918125
3036,LA_T_2081277,spoof,6.894875
3037,LA_T_2081541,spoof,1.40525
3038,LA_T_2082415,spoof,2.50525
3039,LA_T_2082841,spoof,3.5976875
3040,LA_T_2083271,spoof,3.5519375
3041,LA_T_2083560,spoof,2.329
3042,LA_T_2083723,spoof,4.4900625
3043,LA_T_2083881,spoof,5.7846875
3044,LA_T_2084004,spoof,3.2693125
3045,LA_T_2084171,bonafide,4.0498125
3046,LA_T_2084488,spoof,2.7925625
3047,LA_T_2085393,spoof,4.73275
3048,LA_T_2085591,spoof,3.8640625
3049,LA_T_2085594,spoof,2.4350625
3050,LA_T_2085766,bonafide,3.8815625
3051,LA_T_2086386,spoof,1.5381875
3052,LA_T_2086466,spoof,6.004
3053,LA_T_2087199,spoof,2.4804375
3054,LA_T_2087383,spoof,4.003875
3055,LA_T_2087608,spoof,6.7218125
3056,LA_T_2087703,spoof,1.51075
3057,LA_T_2087848,spoof,3.0245
3058,LA_T_2088325,spoof,2.5218125
3059,LA_T_2088517,spoof,6.9820625
3060,LA_T_2088659,spoof,5.618125
3061,LA_T_2088865,spoof,6.1684375
3062,LA_T_2089894,bonafide,3.1524375
3063,LA_T_2090532,spoof,2.2834375
3064,LA_T_2090602,spoof,2.597125
3065,LA_T_2090843,spoof,2.122375
3066,LA_T_2090997,spoof,2.2165625
3067,LA_T_2091442,spoof,3.564625
3068,LA_T_2091529,spoof,3.6790625
3069,LA_T_2091648,spoof,3.234
3070,LA_T_2091969,bonafide,2.423875
3071,LA_T_2092154,spoof,3.69375
3072,LA_T_2092466,bonafide,2.686875
3073,LA_T_2092607,spoof,2.984625
3074,LA_T_2092774,spoof,3.5106875
3075,LA_T_2093303,spoof,4.3558125
3076,LA_T_2093687,spoof,5.7900625
3077,LA_T_2095291,spoof,2.5186875
3078,LA_T_2095563,spoof,4.7645625
3079,LA_T_2095689,spoof,1.232625
3080,LA_T_2096880,spoof,2.16125
3081,LA_T_2097294,spoof,3.7743125
3082,LA_T_2097842,spoof,2.81025
3083,LA_T_2097888,spoof,4.4445
3084,LA_T_2098065,spoof,5.20375
3085,LA_T_2098504,spoof,3.4249375
3086,LA_T_2098824,spoof,8.7500625
3087,LA_T_2099563,spoof,1.4558125
3088,LA_T_2099752,spoof,1.2165625
3089,LA_T_2100417,spoof,6.8365
3090,LA_T_2100472,spoof,3.7398125
3091,LA_T_2100721,spoof,7.7415
3092,LA_T_2100932,bonafide,4.476125
3093,LA_T_2100948,spoof,2.772625
3094,LA_T_2101210,bonafide,4.093375
3095,LA_T_2101297,spoof,2.9895
3096,LA_T_2101532,spoof,2.3444375
3097,LA_T_2103628,spoof,3.244125
3098,LA_T_2105287,spoof,4.5139375
3099,LA_T_2105291,spoof,4.0424375
3100,LA_T_2105383,spoof,1.724
3101,LA_T_2105718,spoof,2.253
3102,LA_T_2106024,spoof,3.511875
3103,LA_T_2106531,spoof,3.5008125
3104,LA_T_2106906,spoof,5.2433125
3105,LA_T_2107512,spoof,1.98675
3106,LA_T_2107520,spoof,3.705875
3107,LA_T_2107888,spoof,2.834875
3108,LA_T_2108084,spoof,2.6665
